,bfs,bts,graph,faiss
XP_018225241.1,CCG84056.1,CCG84056.1,CCG84056.1,CCG84056.1
XP_018226242.1,CCG84079.1,CCG84079.1,CCG84079.1,CCG84079.1
XP_018227041.1,CCG82028.1,CCG82028.1,CCG82028.1,CCG82028.1
XP_018224457.1,CCG82846.1,CCG82846.1,CCG82846.1,CCG82846.1
XP_018224737.1,CCG84155.1,CCG84155.1,CCG84155.1,CCG84155.1
XP_018225182.1,CCG82113.1,CCG82113.1,CCG82113.1,CCG82113.1
XP_018227196.1,CCG80596.1,CCG80596.1,CCG80596.1,CCG80596.1
XP_018227496.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_018227582.1,CCG83273.1,CCG83273.1,CCG83273.1,CCG83273.1
XP_018224185.1,CCG80864.1,CCG80864.1,CCG80864.1,CCG80864.1
XP_018225475.1,CCG81856.1,CCG81856.1,CCG81856.1,CCG81856.1
XP_018225615.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_018227177.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018227321.1,CCG83042.1,CCG83042.1,CCG80588.1,CCG83042.1
XP_018224292.1,CCG83931.1,CCG83931.1,CCG83931.1,CCG83931.1
XP_018224502.1,CCG83902.1,CCG83902.1,CCG83902.1,CCG83902.1
XP_018225443.1,CCG83969.1,CCG83969.1,CCG83969.1,CCG83969.1
XP_018225611.1,CCG82441.1,CCG82441.1,CCG82441.1,CCG82441.1
XP_018225848.1,CCG83387.1,CCG83387.1,CCG84714.1,CCG83387.1
XP_018226338.1,CCG82861.1,CCG82861.1,CCG82861.1,CCG82861.1
XP_018226995.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_018224662.1,CCG82921.1,CCG82921.1,CCG82921.1,CCG82921.1
XP_018225006.1,CCG81115.1,CCG81115.1,CCG81115.1,CCG81115.1
XP_018225102.1,CCG82904.1,CCG82904.1,CCG82904.1,CCG82904.1
XP_018225188.1,CCG81553.1,CCG81553.1,CCG81553.1,CCG81553.1
XP_018226383.1,CCG81270.1,CCG81270.1,CCG81270.1,CCG81270.1
XP_018227230.1,CCG80833.1,CCG80833.1,CCG80833.1,CCG80833.1
XP_018227464.1,CCG82170.1,CCG82170.1,CCG82170.1,CCG82170.1
XP_018227569.1,CCG83121.1,CCG83121.1,CCG83121.1,CCG83121.1
XP_018224275.1,CCG81030.1,CCG81030.1,CCG81030.1,CCG81030.1
XP_018225056.1,CCG84686.1,CCG84686.1,CCG84686.1,CCG84686.1
XP_018225399.1,CCG81500.1,CCG81500.1,CCG81500.1,CCG81500.1
XP_018225798.1,CCG80705.1,CCG80705.1,CCG80705.1,CCG80705.1
XP_018227541.1,CCG80773.1,CCG80773.1,CCG80773.1,CCG80773.1
XP_018227600.1,CCG82159.1,CCG82159.1,CCG82159.1,CCG82159.1
XP_018224494.1,CCG81578.1,CCG81578.1,CCG81269.1,CCG81578.1
XP_018225217.1,CCG82496.1,CCG82496.1,CCG82496.1,CCG82496.1
XP_018225891.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_018225972.1,CCG81518.1,CCG81518.1,CCG81518.1,CCG81518.1
XP_018226825.1,CCG84772.1,CCG84772.1,CCG84772.1,CCG84772.1
XP_018227023.1,CCG84565.1,CCG84565.1,CCG84565.1,CCG84565.1
XP_018224221.1,CCG82138.1,CCG82138.1,CCG82138.1,CCG82138.1
XP_018226337.1,CCG82412.1,CCG82412.1,CCG82412.1,CCG82412.1
XP_018226968.1,CCG82173.1,CCG82173.1,CCG82173.1,CCG82173.1
XP_018227239.1,CCG80826.1,CCG80826.1,CCG80826.1,CCG80826.1
XP_018227404.1,CCG84054.1,CCG84054.1,CCG84054.1,CCG84054.1
XP_018224483.1,CCG82919.1,CCG82919.1,CCG82919.1,CCG82919.1
XP_018224634.1,CCG84593.1,CCG84593.1,CCG84593.1,CCG84593.1
XP_018224823.1,CCG83960.1,CCG83960.1,CCG83960.1,CCG83960.1
XP_018225566.1,CCG81690.1,CCG81690.1,CCG81690.1,CCG81690.1
XP_018226591.1,CCG82988.1,CCG82988.1,CCG82988.1,CCG82988.1
XP_018226757.1,CCG83928.1,CCG83928.1,CCG83928.1,CCG83928.1
XP_018226852.1,CCG82292.1,CCG82292.1,CCG82292.1,CCG82292.1
XP_018226939.1,CCG80849.1,CCG80849.1,CCG80849.1,CCG80849.1
XP_018227053.1,CCG82867.1,CCG82867.1,CCG82867.1,CCG82867.1
XP_018224318.1,CCG83665.1,CCG83665.1,CCG83665.1,CCG83665.1
XP_018225252.1,CCG83616.1,CCG83616.1,CCG83616.1,CCG83616.1
XP_018225418.1,CCG83811.1,CCG83811.1,CCG83811.1,CCG83811.1
XP_018227072.1,CCG80939.1,CCG80939.1,CCG80939.1,CCG80939.1
XP_018227366.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018227409.1,CCG80763.1,CCG80763.1,CCG80763.1,CCG80763.1
XP_018224474.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_018225403.1,CCG83018.1,CCG83018.1,CCG83018.1,CCG83018.1
XP_018225975.1,CCG83323.1,CCG83323.1,CCG83323.1,CCG83323.1
XP_018226568.1,CCG82886.1,CCG82886.1,CCG82886.1,CCG82886.1
XP_018227598.1,CCG82073.1,CCG82073.1,CCG82073.1,CCG82073.1
XP_018224801.1,CCG81315.1,CCG81315.1,CCG81315.1,CCG81315.1
XP_018224821.1,CCG83955.1,CCG83955.1,CCG81545.1,CCG83955.1
XP_018224863.1,CCG83997.1,CCG83997.1,CCG83997.1,CCG83997.1
XP_018225080.1,CCG81913.1,CCG81913.1,CCG81913.1,CCG81913.1
XP_018225828.1,CCG80553.1,CCG80553.1,CCG80553.1,CCG80553.1
XP_018225865.1,CCG82007.1,CCG82007.1,CCG82007.1,CCG82007.1
XP_018226001.1,CCG83701.1,CCG83701.1,CCG83701.1,CCG83701.1
XP_018226366.1,CCG85032.1,CCG85032.1,CCG85032.1,CCG85032.1
XP_018227160.1,CCG84881.1,CCG84881.1,CCG84881.1,CCG84881.1
XP_018224218.1,CCG81700.1,CCG81700.1,CCG81700.1,CCG81700.1
XP_018224621.1,CCG81369.1,CCG81369.1,CCG81369.1,CCG81369.1
XP_018225720.1,CCG84714.1,CCG84714.1,CCG84714.1,CCG84714.1
XP_018226048.1,CCG83106.1,CCG83106.1,CCG83106.1,CCG83106.1
XP_018226339.1,CCG80848.1,CCG80848.1,CCG80848.1,CCG80848.1
XP_018227546.1,CCG82321.1,CCG82321.1,CCG82321.1,CCG82321.1
XP_018224194.1,CCG83169.1,CCG83169.1,CCG83169.1,CCG83169.1
XP_018224321.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_018224760.1,CCG81394.1,CCG81394.1,CCG81394.1,CCG81394.1
XP_018225177.1,CCG82249.1,CCG82249.1,CCG82249.1,CCG82249.1
XP_018225385.1,CCG81395.1,CCG81395.1,CCG81395.1,CCG81395.1
XP_018226512.1,CCG81691.1,CCG81691.1,CCG81691.1,CCG81691.1
XP_018224237.1,CCG82986.1,CCG82986.1,CCG82986.1,CCG82986.1
XP_018224934.1,CCG80527.1,CCG80527.1,CCG80527.1,CCG80527.1
XP_018224940.1,CCG81577.1,CCG81577.1,CCG81577.1,CCG81577.1
XP_018224955.1,CCG81596.1,CCG81596.1,CCG82463.1,CCG81596.1
XP_018225781.1,CCG83495.1,CCG83495.1,CCG83495.1,CCG83495.1
XP_018224594.1,CCG83381.1,CCG83381.1,CCG83381.1,CCG83381.1
XP_018225550.1,CCG84775.1,CCG84775.1,CCG84775.1,CCG84775.1
XP_018226134.1,CCG82433.1,CCG82433.1,CCG82433.1,CCG82433.1
XP_018226135.1,CCG81037.1,CCG81037.1,CCG81037.1,CCG81037.1
XP_018226292.1,CCG82695.1,CCG82695.1,CCG82695.1,CCG82695.1
XP_018226304.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_018224399.1,CCG84251.1,CCG84251.1,CCG84251.1,CCG84251.1
XP_018225380.1,CCG81221.1,CCG81221.1,CCG81221.1,CCG81221.1
XP_018226059.1,CCG83856.1,CCG83856.1,CCG83856.1,CCG83856.1
XP_018224693.1,CCG82788.1,CCG82788.1,CCG82788.1,CCG82788.1
XP_018224917.1,CCG82692.1,CCG82692.1,CCG82692.1,CCG82692.1
XP_018225847.1,CCG82085.1,CCG82085.1,CCG82085.1,CCG82085.1
XP_018226074.1,CCG84411.1,CCG84411.1,CCG84411.1,CCG84411.1
XP_018226114.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_018226612.1,CCG82079.1,CCG82079.1,CCG82079.1,CCG82079.1
XP_018227368.1,CCG81761.1,CCG81761.1,CCG81761.1,CCG81761.1
XP_018224514.1,CCG80893.1,CCG80893.1,CCG81904.1,CCG80893.1
XP_018225084.1,CCG84485.1,CCG84485.1,CCG84485.1,CCG84485.1
XP_018225318.1,CCG82558.1,CCG82558.1,CCG82558.1,CCG82558.1
XP_018225524.1,CCG84819.1,CCG84819.1,CCG84819.1,CCG84819.1
XP_018227021.1,CCG82795.1,CCG82795.1,CCG82795.1,CCG82795.1
XP_018227494.1,CCG83881.1,CCG83881.1,CCG83881.1,CCG83881.1
XP_018225861.1,CCG81428.1,CCG81428.1,CCG81369.1,CCG81428.1
XP_018225876.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018226195.1,CCG81193.1,CCG81193.1,CCG81193.1,CCG81193.1
XP_018226588.1,CCG82976.1,CCG82976.1,CCG82976.1,CCG82976.1
XP_018227433.1,CCG82174.1,CCG82174.1,CCG82174.1,CCG82174.1
XP_018227614.1,CCG82922.1,CCG82922.1,CCG82922.1,CCG82922.1
XP_018224309.1,CCG84321.1,CCG84321.1,CCG84321.1,CCG84321.1
XP_018224371.1,CCG82428.1,CCG82428.1,CCG82428.1,CCG82428.1
XP_018225081.1,CCG81908.1,CCG81908.1,CCG81908.1,CCG81908.1
XP_018227324.1,CCG83774.1,CCG83774.1,CCG83774.1,CCG83774.1
XP_018227522.1,CCG81854.1,CCG81854.1,CCG81854.1,CCG81854.1
XP_018227697.1,CCG82177.1,CCG82177.1,CCG82177.1,CCG82177.1
XP_018225061.1,CCG82867.1,CCG82867.1,CCG82867.1,CCG82867.1
XP_018225211.1,CCG82622.1,CCG82622.1,CCG82622.1,CCG82622.1
XP_018225371.1,CCG81210.1,CCG81210.1,CCG81210.1,CCG81210.1
XP_018225379.1,CCG82026.1,CCG82026.1,CCG82099.1,CCG82026.1
XP_018225794.1,CCG80657.1,CCG80657.1,CCG80657.1,CCG80657.1
XP_018226311.1,CCG84986.1,CCG84986.1,CCG84986.1,CCG84986.1
XP_018226419.1,CCG83524.1,CCG83524.1,CCG83524.1,CCG83524.1
XP_018226589.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_018227012.1,CCG82233.1,CCG82233.1,CCG85132.1,CCG82233.1
XP_018225121.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018225608.1,CCG80904.1,CCG80904.1,CCG80904.1,CCG80904.1
XP_018225962.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018226733.1,CCG80807.1,CCG80807.1,CCG80807.1,CCG80807.1
XP_018227520.1,CCG80904.1,CCG80904.1,CCG80904.1,CCG80904.1
XP_018227563.1,CCG85131.1,CCG85131.1,CCG85131.1,CCG85131.1
XP_018224320.1,CCG83661.1,CCG83661.1,CCG83661.1,CCG83661.1
XP_018224413.1,CCG81245.1,CCG81245.1,CCG81245.1,CCG81245.1
XP_018225309.1,CCG81273.1,CCG81273.1,CCG81273.1,CCG81273.1
XP_018225404.1,CCG81749.1,CCG81749.1,CCG81749.1,CCG81749.1
XP_018225507.1,CCG83765.1,CCG83765.1,CCG83765.1,CCG83765.1
XP_018225672.1,CCG83931.1,CCG83931.1,CCG83931.1,CCG83931.1
XP_018226146.1,CCG84839.1,CCG84839.1,CCG84839.1,CCG84839.1
XP_018226326.1,CCG80842.1,CCG80842.1,CCG80842.1,CCG80842.1
XP_018227683.1,CCG80713.1,CCG80713.1,CCG81376.1,CCG80713.1
XP_018224252.1,CCG82328.1,CCG82328.1,CCG82328.1,CCG82328.1
XP_018224924.1,CCG84488.1,CCG84488.1,CCG84488.1,CCG84488.1
XP_018224943.1,CCG83910.1,CCG83910.1,CCG83910.1,CCG83910.1
XP_018225758.1,CCG82945.1,CCG82945.1,CCG84189.1,CCG82945.1
XP_018225960.1,CCG82340.1,CCG82340.1,CCG81751.1,CCG82340.1
XP_018225970.1,CCG83802.1,CCG83802.1,CCG83802.1,CCG83802.1
XP_018226398.1,CCG80790.1,CCG80790.1,CCG80790.1,CCG80790.1
XP_018226400.1,CCG84860.1,CCG84860.1,CCG84860.1,CCG84860.1
XP_018226949.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_018227250.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_018224970.1,CCG80936.1,CCG80936.1,CCG80936.1,CCG80936.1
XP_018225058.1,CCG84821.1,CCG84821.1,CCG84821.1,CCG84821.1
XP_018225883.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_018226119.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_018226765.1,CCG81928.1,CCG81928.1,CCG81928.1,CCG81928.1
XP_018226901.1,CCG81836.1,CCG81836.1,CCG81776.1,CCG81836.1
XP_018225208.1,CCG82647.1,CCG82647.1,CCG82647.1,CCG82647.1
XP_018226369.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_018227268.1,CCG80662.1,CCG80662.1,CCG80662.1,CCG80662.1
XP_018227524.1,CCG84439.1,CCG84439.1,CCG84439.1,CCG84439.1
XP_018225581.1,CCG81824.1,CCG81824.1,CCG81824.1,CCG81824.1
XP_018226118.1,CCG82938.1,CCG82938.1,CCG81858.1,CCG82938.1
XP_018227403.1,CCG82963.1,CCG82963.1,CCG82963.1,CCG82963.1
XP_018227625.1,CCG81201.1,CCG81201.1,CCG81201.1,CCG81201.1
XP_018227763.1,CCG81497.1,CCG81497.1,CCG81497.1,CCG81497.1
XP_018224532.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_018224547.1,CCG81518.1,CCG81518.1,CCG81518.1,CCG81518.1
XP_018225640.1,CCG84716.1,CCG84716.1,CCG84716.1,CCG84716.1
XP_018226696.1,CCG82984.1,CCG82984.1,CCG82984.1,CCG82984.1
XP_018227139.1,CCG84563.1,CCG84563.1,CCG84563.1,CCG84563.1
XP_018227607.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_018225945.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_018226740.1,CCG82599.1,CCG82599.1,CCG82599.1,CCG82599.1
XP_018226978.1,CCG81732.1,CCG81732.1,CCG81732.1,CCG81732.1
XP_018227288.1,CCG84716.1,CCG84716.1,CCG84716.1,CCG84716.1
XP_018224535.1,CCG81189.1,CCG81189.1,CCG81189.1,CCG81189.1
XP_018225052.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018225291.1,CCG83992.1,CCG83992.1,CCG80685.1,CCG83992.1
XP_018225429.1,CCG84396.1,CCG84396.1,CCG84396.1,CCG84396.1
XP_018225467.1,CCG84323.1,CCG84323.1,CCG84323.1,CCG84323.1
XP_018226314.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_018226547.1,CCG83195.1,CCG83195.1,CCG83195.1,CCG83195.1
XP_018226664.1,CCG82060.1,CCG82060.1,CCG81214.1,CCG82060.1
XP_018227531.1,CCG81503.1,CCG81503.1,CCG81503.1,CCG81503.1
XP_018224337.1,CCG84546.1,CCG84546.1,CCG84546.1,CCG84546.1
XP_018225435.1,CCG82627.1,CCG82627.1,CCG82627.1,CCG82627.1
XP_018225482.1,CCG85012.1,CCG85012.1,CCG85012.1,CCG85012.1
XP_018225589.1,CCG80923.1,CCG80923.1,CCG80923.1,CCG80923.1
XP_018225679.1,CCG83835.1,CCG83835.1,CCG83835.1,CCG83835.1
XP_018225843.1,CCG82006.1,CCG82006.1,CCG82006.1,CCG82006.1
XP_018227194.1,CCG82701.1,CCG82701.1,CCG82701.1,CCG82701.1
XP_018224477.1,CCG82657.1,CCG82657.1,CCG82657.1,CCG82657.1
XP_018225681.1,CCG82213.1,CCG82213.1,CCG82213.1,CCG82213.1
XP_018225759.1,CCG84242.1,CCG84242.1,CCG84242.1,CCG84242.1
XP_018225920.1,CCG80578.1,CCG80578.1,CCG80578.1,CCG80578.1
XP_018226126.1,CCG81904.1,CCG81904.1,CCG81904.1,CCG81904.1
XP_018226464.1,CCG84998.1,CCG84998.1,CCG84998.1,CCG84998.1
XP_018226582.1,CCG84067.1,CCG84067.1,CCG84067.1,CCG84067.1
XP_018226697.1,CCG81737.1,CCG81737.1,CCG81737.1,CCG81737.1
XP_018227164.1,CCG81408.1,CCG81408.1,CCG81408.1,CCG81408.1
XP_018227383.1,CCG83154.1,CCG83154.1,CCG83154.1,CCG83154.1
XP_018227628.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_018224848.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_018225879.1,CCG82826.1,CCG82826.1,CCG82826.1,CCG82826.1
XP_018226712.1,CCG83550.1,CCG83550.1,CCG83550.1,CCG83550.1
XP_018227371.1,CCG82627.1,CCG82627.1,CCG82627.1,CCG82627.1
XP_018224996.1,CCG84953.1,CCG84953.1,CCG84953.1,CCG84953.1
XP_018225042.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_018225760.1,CCG80784.1,CCG80784.1,CCG80813.1,CCG80784.1
XP_018226204.1,CCG83871.1,CCG83871.1,CCG83871.1,CCG83871.1
XP_018227289.1,CCG80904.1,CCG80904.1,CCG80904.1,CCG80904.1
XP_018227581.1,CCG83273.1,CCG83273.1,CCG83273.1,CCG83273.1
XP_018225800.1,CCG80537.1,CCG80537.1,CCG80537.1,CCG80537.1
XP_018226333.1,CCG80861.1,CCG80861.1,CCG80861.1,CCG80861.1
XP_018227328.1,CCG83787.1,CCG83787.1,CCG84661.1,CCG83787.1
XP_018227567.1,CCG83550.1,CCG83550.1,CCG83550.1,CCG83550.1
XP_018224709.1,CCG80648.1,CCG80648.1,CCG80648.1,CCG80648.1
XP_018224883.1,CCG82851.1,CCG82851.1,CCG82851.1,CCG82851.1
XP_018225522.1,CCG84587.1,CCG84587.1,CCG84587.1,CCG84587.1
XP_018226883.1,CCG84872.1,CCG84872.1,CCG84872.1,CCG84872.1
XP_018226983.1,CCG83948.1,CCG83948.1,CCG83948.1,CCG83948.1
XP_018227030.1,CCG83970.1,CCG83970.1,CCG83970.1,CCG83970.1
XP_018227551.1,CCG82106.1,CCG82106.1,CCG82106.1,CCG82106.1
XP_018227739.1,CCG83632.1,CCG83632.1,CCG83632.1,CCG83632.1
XP_018224655.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_018225523.1,CCG80896.1,CCG80896.1,CCG80896.1,CCG80896.1
XP_018226221.1,CCG82701.1,CCG82701.1,CCG82701.1,CCG82701.1
XP_018226434.1,CCG81365.1,CCG81365.1,CCG81365.1,CCG81365.1
XP_018226513.1,CCG84465.1,CCG84465.1,CCG84465.1,CCG84465.1
XP_018226773.1,CCG81287.1,CCG81287.1,CCG81287.1,CCG81287.1
XP_018227414.1,CCG84174.1,CCG84174.1,CCG84174.1,CCG84174.1
XP_018227760.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018225038.1,CCG84928.1,CCG84928.1,CCG84928.1,CCG84928.1
XP_018225240.1,CCG84059.1,CCG84059.1,CCG84059.1,CCG84059.1
XP_018225571.1,CCG80909.1,CCG80909.1,CCG80909.1,CCG80909.1
XP_018226077.1,CCG83522.1,CCG83522.1,CCG83522.1,CCG83522.1
XP_018226458.1,CCG83186.1,CCG83186.1,CCG83186.1,CCG83186.1
XP_018227456.1,CCG83918.1,CCG83918.1,CCG83918.1,CCG83918.1
XP_018224246.1,CCG85173.1,CCG85173.1,CCG85173.1,CCG85173.1
XP_018224468.1,CCG82174.1,CCG82174.1,CCG82174.1,CCG82174.1
XP_018224624.1,CCG84384.1,CCG84384.1,CCG84384.1,CCG84384.1
XP_018224822.1,CCG80877.1,CCG80877.1,CCG80877.1,CCG80877.1
XP_018225024.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_018225099.1,CCG80852.1,CCG80852.1,CCG80852.1,CCG80852.1
XP_018226699.1,CCG81849.1,CCG81849.1,CCG81849.1,CCG81849.1
XP_018227587.1,CCG82426.1,CCG82426.1,CCG82426.1,CCG82426.1
XP_018227706.1,CCG82354.1,CCG82354.1,CCG82354.1,CCG82354.1
XP_018224443.1,CCG82736.1,CCG82736.1,CCG84394.1,CCG82736.1
XP_018225682.1,CCG82174.1,CCG82174.1,CCG82174.1,CCG82174.1
XP_018225884.1,CCG82004.1,CCG82004.1,CCG82004.1,CCG82004.1
XP_018226199.1,CCG81591.1,CCG81591.1,CCG81591.1,CCG81591.1
XP_018226788.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018227024.1,CCG82064.1,CCG82064.1,CCG82064.1,CCG82064.1
XP_018227504.1,CCG85185.1,CCG85185.1,CCG85185.1,CCG85185.1
XP_018224214.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018224643.1,CCG84595.1,CCG84595.1,CCG84595.1,CCG84595.1
XP_018224667.1,CCG82418.1,CCG82418.1,CCG82418.1,CCG82418.1
XP_018225506.1,CCG82302.1,CCG82302.1,CCG82302.1,CCG82302.1
XP_018227178.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018227402.1,CCG83282.1,CCG83282.1,CCG83282.1,CCG83282.1
XP_018224800.1,CCG81885.1,CCG81885.1,CCG81885.1,CCG81885.1
XP_018225340.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_018225714.1,CCG82252.1,CCG82252.1,CCG82252.1,CCG82252.1
XP_018226133.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_018226596.1,CCG81731.1,CCG81731.1,CCG81731.1,CCG81731.1
XP_018226847.1,CCG83773.1,CCG83773.1,CCG83773.1,CCG83773.1
XP_018227097.1,CCG82079.1,CCG82079.1,CCG82079.1,CCG82079.1
XP_018227282.1,CCG81128.1,CCG81128.1,CCG81128.1,CCG81128.1
XP_018227759.1,CCG81885.1,CCG81885.1,CCG81885.1,CCG81885.1
XP_018224531.1,CCG81078.1,CCG81078.1,CCG81078.1,CCG81078.1
XP_018225874.1,CCG82746.1,CCG82746.1,CCG82746.1,CCG82746.1
XP_018226603.1,CCG82240.1,CCG82240.1,CCG82240.1,CCG82240.1
XP_018227271.1,CCG81591.1,CCG81591.1,CCG81591.1,CCG81591.1
XP_018225043.1,CCG84026.1,CCG84026.1,CCG84026.1,CCG84026.1
XP_018225225.1,CCG82137.1,CCG82137.1,CCG82137.1,CCG82137.1
XP_018225471.1,CCG83622.1,CCG83622.1,CCG84855.1,CCG83622.1
XP_018227128.1,CCG81734.1,CCG81734.1,CCG81734.1,CCG81734.1
XP_018225405.1,CCG82867.1,CCG82867.1,CCG82867.1,CCG82867.1
XP_018225433.1,CCG84953.1,CCG84953.1,CCG84953.1,CCG84953.1
XP_018226255.1,CCG81752.1,CCG81752.1,CCG83512.1,CCG81752.1
XP_018227157.1,CCG83853.1,CCG83853.1,CCG83853.1,CCG83853.1
XP_018224445.1,CCG84465.1,CCG84465.1,CCG84465.1,CCG84465.1
XP_018225125.1,CCG82940.1,CCG82940.1,CCG82940.1,CCG82940.1
XP_018225616.1,CCG80751.1,CCG80751.1,CCG80751.1,CCG80751.1
XP_018226285.1,CCG81071.1,CCG81071.1,CCG81071.1,CCG81071.1
XP_018227263.1,CCG82909.1,CCG82909.1,CCG82909.1,CCG82909.1
XP_018227367.1,CCG81287.1,CCG81287.1,CCG81287.1,CCG81287.1
XP_018224268.1,CCG82136.1,CCG82136.1,CCG82136.1,CCG82136.1
XP_018225079.1,CCG83853.1,CCG83853.1,CCG83853.1,CCG83853.1
XP_018225164.1,CCG83158.1,CCG83158.1,CCG83158.1,CCG83158.1
XP_018225313.1,CCG84075.1,CCG84075.1,CCG84075.1,CCG84075.1
XP_018225417.1,CCG83449.1,CCG83449.1,CCG83449.1,CCG83449.1
XP_018226541.1,CCG81600.1,CCG81600.1,CCG81600.1,CCG81600.1
XP_018226806.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018227100.1,CCG81776.1,CCG81776.1,CCG81776.1,CCG81776.1
XP_018227197.1,CCG83010.2,CCG83010.2,CCG83010.2,CCG83010.2
XP_018227654.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018224559.1,CCG82337.1,CCG82337.1,CCG82337.1,CCG82337.1
XP_018224780.1,CCG83472.1,CCG83472.1,CCG83472.1,CCG83472.1
XP_018224813.1,CCG81593.1,CCG81593.1,CCG81593.1,CCG81593.1
XP_018227638.1,CCG84277.1,CCG84277.1,CCG84277.1,CCG84277.1
XP_018227676.1,CCG80964.1,CCG80964.1,CCG80964.1,CCG80964.1
XP_018224219.1,CCG84233.1,CCG84233.1,CCG84233.1,CCG84233.1
XP_018224428.1,CCG83880.1,CCG83880.1,CCG83880.1,CCG83880.1
XP_018224819.1,CCG80910.1,CCG80910.1,CCG80910.1,CCG80910.1
XP_018225145.1,CCG82245.1,CCG82245.1,CCG82245.1,CCG82245.1
XP_018225767.1,CCG81224.1,CCG81224.1,CCG81224.1,CCG81224.1
XP_018227599.1,CCG82609.1,CCG82609.1,CCG82609.1,CCG82609.1
XP_018225292.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_018225345.1,CCG83892.1,CCG83892.1,CCG83892.1,CCG83892.1
XP_018225806.1,CCG81521.1,CCG81521.1,CCG81521.1,CCG81521.1
XP_018226462.1,CCG83472.1,CCG83472.1,CCG83472.1,CCG83472.1
XP_018226666.1,CCG84431.1,CCG84431.1,CCG84431.1,CCG84431.1
XP_018227283.1,CCG82137.1,CCG82137.1,CCG82137.1,CCG82137.1
XP_018227539.1,CCG82819.1,CCG82819.1,CCG82819.1,CCG82819.1
XP_018224860.1,CCG82137.1,CCG82137.1,CCG82137.1,CCG82137.1
XP_018224990.1,CCG82012.1,CCG82012.1,CCG82012.1,CCG82012.1
XP_018225110.1,CCG83472.1,CCG83472.1,CCG83472.1,CCG83472.1
XP_018225541.1,CCG82909.1,CCG82909.1,CCG82909.1,CCG82909.1
XP_018224446.1,CCG83725.1,CCG83725.1,CCG83725.1,CCG83725.1
XP_018224773.1,CCG82262.1,CCG82262.1,CCG82262.1,CCG82262.1
XP_018224804.1,CCG84667.1,CCG84667.1,CCG84526.2,CCG84667.1
XP_018226038.1,CCG81176.1,CCG81176.1,CCG81176.1,CCG81176.1
XP_018226689.1,CCG81038.1,CCG81038.1,CCG81038.1,CCG81038.1
XP_018226716.1,CCG82701.1,CCG82701.1,CCG82701.1,CCG82701.1
XP_018227179.1,CCG83098.1,CCG83098.1,CCG83098.1,CCG83098.1
XP_018227369.1,CCG84475.1,CCG84475.1,CCG84475.1,CCG84475.1
XP_018227635.1,CCG84270.2,CCG84270.2,CCG84270.2,CCG84270.2
XP_018224865.1,CCG83073.1,CCG83073.1,CCG83073.1,CCG83073.1
XP_018224985.1,CCG82692.1,CCG82692.1,CCG82692.1,CCG82692.1
XP_018225071.1,CCG81196.1,CCG81196.1,CCG81196.1,CCG81196.1
