,bfs,bts,graph,faiss
XP_018230356.1,NP_593000.1,NP_593000.1,NP_593000.1,NP_593000.1
XP_018228217.1,CCG83774.1,CCG83774.1,CCG83774.1,CCG83774.1
XP_018229903.1,NP_595984.1,NP_595984.1,CCG84738.1,NP_595984.1
XP_018230371.1,CCG81762.1,CCG81762.1,CCG81762.1,CCG81762.1
XP_018230614.1,NP_010963.1,NP_010963.1,NP_010963.1,NP_010963.1
XP_018230857.1,NP_594398.1,NP_593923.1,NP_593923.1,NP_593923.1
XP_018231109.1,NP_012051.3,NP_012051.3,NP_012051.3,NP_012051.3
XP_018231219.1,NP_594717.1,NP_594717.1,NP_594717.1,NP_594717.1
XP_018227957.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_018228683.1,NP_015113.1,NP_015113.1,NP_015113.1,NP_015113.1
XP_018230159.1,NP_596574.2,NP_596574.2,NP_596574.2,NP_596574.2
XP_018230457.1,NP_001417935.1,NP_001417935.1,NP_001417935.1,NP_001417935.1
XP_018230547.1,NP_012961.3,NP_012961.3,NP_012961.3,NP_012961.3
XP_018231129.1,NP_594338.1,NP_594338.1,NP_594338.1,NP_594338.1
XP_018228735.1,NP_594806.2,NP_594806.2,NP_594806.2,NP_594806.2
XP_018229643.1,NP_001288277.1,NP_001288277.1,NP_001288277.1,NP_001288277.1
XP_018229921.1,NP_596414.1,NP_596414.1,NP_596414.1,NP_596414.1
XP_018230042.1,NP_015376.1,NP_015376.1,NP_015376.1,NP_015376.1
XP_018230453.1,NP_587969.1,NP_587969.1,NP_587969.1,NP_587969.1
XP_018230916.1,NP_012472.1,NP_012472.1,NP_012472.1,NP_012472.1
XP_018228503.1,NP_010451.3,NP_010451.3,NP_010451.3,NP_010451.3
XP_018228703.1,NP_587913.1,NP_587913.1,NP_587913.1,NP_587913.1
XP_018228732.1,NP_012708.1,NP_012708.1,NP_012708.1,NP_012708.1
XP_018228768.1,NP_595860.2,NP_595860.2,NP_595860.2,NP_595860.2
XP_018228783.1,CCG80842.1,CCG80842.1,CCG80842.1,CCG80842.1
XP_018228901.1,NP_594222.2,NP_594222.2,NP_594222.2,NP_594222.2
XP_018229325.1,NP_015012.3,NP_015012.3,NP_015012.3,NP_015012.3
XP_018230258.1,NP_594439.1,NP_594439.1,NP_594439.1,NP_594439.1
XP_018230511.1,NP_013638.1,NP_013638.1,NP_013638.1,NP_013638.1
XP_018230625.1,NP_013676.2,NP_013676.2,NP_013676.2,NP_013676.2
XP_018231017.1,NP_594647.1,NP_594647.1,NP_594647.1,NP_594647.1
XP_018231216.1,NP_594799.1,NP_594799.1,NP_594799.1,NP_594799.1
XP_018231469.1,NP_594839.1,NP_594839.1,NP_594839.1,NP_594839.1
XP_018229320.1,NP_594949.1,NP_594949.1,NP_594949.1,NP_594949.1
XP_018229948.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018229962.1,CCG84565.1,CCG84565.1,CCG84565.1,CCG84565.1
XP_018230661.1,NP_012109.1,NP_012109.1,NP_012109.1,NP_012109.1
XP_018230803.1,NP_588069.1,NP_588069.1,NP_588069.1,NP_588069.1
XP_018228095.1,CCG81700.1,CCG81700.1,CCG81700.1,CCG81700.1
XP_018228253.1,NP_116591.1,NP_116591.1,NP_116591.1,NP_116591.1
XP_018228634.1,NP_009723.3,NP_009723.3,NP_009723.3,NP_009723.3
XP_018229682.1,NP_594512.1,NP_594512.1,NP_594512.1,NP_594512.1
XP_018230281.1,NP_014139.2,NP_014139.2,NP_014139.2,NP_014139.2
XP_018230366.1,CCG82558.1,CCG82558.1,CCG82558.1,CCG82558.1
XP_018230686.1,NP_595794.1,NP_595794.1,NP_595794.1,NP_595794.1
XP_018230776.1,NP_587854.2,NP_587854.2,NP_587854.2,NP_587854.2
XP_018228770.1,CCG82861.1,CCG82861.1,CCG82861.1,CCG82861.1
XP_018229205.1,NP_011543.4,NP_011543.4,NP_011543.4,NP_011543.4
XP_018229961.1,NP_595719.1,NP_595719.1,NP_595719.1,NP_595719.1
XP_018230766.1,NP_593308.1,NP_593308.1,NP_593308.1,NP_593308.1
XP_018231105.1,NP_595899.1,NP_595899.1,NP_594150.1,NP_594150.1
XP_018231507.1,NP_595252.1,NP_595252.1,NP_595252.1,NP_595252.1
XP_018228850.1,CCG81946.1,CCG81946.1,CCG81946.1,CCG81946.1
XP_018229416.1,NP_014380.3,NP_014380.3,NP_014380.3,NP_014380.3
XP_018231446.1,NP_076891.4,NP_076891.4,NP_076891.4,NP_076891.4
XP_018227959.1,NP_001343135.1,NP_001343135.1,NP_001343135.1,NP_001343135.1
XP_018228266.1,NP_116637.1,NP_116637.1,NP_116637.1,NP_116637.1
XP_018228819.1,NP_592970.1,NP_592970.1,NP_592970.1,NP_592970.1
XP_018228834.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_018230300.1,NP_013265.1,NP_013265.1,NP_013265.1,NP_013265.1
XP_018230955.1,NP_594428.1,NP_594428.1,NP_594428.1,NP_594428.1
XP_018228950.1,CCG84469.1,CCG84469.1,CCG84469.1,CCG84469.1
XP_018229290.1,NP_011500.3,NP_011500.3,NP_011500.3,NP_011500.3
XP_018230545.1,NP_012288.1,NP_012288.1,NP_012288.1,NP_012288.1
XP_018230800.1,NP_596732.1,NP_596732.1,NP_596732.1,NP_596732.1
XP_018231107.1,NP_594151.1,NP_594151.1,NP_594151.1,NP_594151.1
XP_018231288.1,NP_014594.2,NP_014594.2,NP_014594.2,NP_014594.2
XP_018228283.1,NP_593293.1,NP_593293.1,NP_593293.1,NP_593293.1
XP_018228623.1,CCG80644.1,CCG80644.1,CCG80644.1,CCG80644.1
XP_018228831.1,NP_587797.1,NP_587797.1,NP_587797.1,NP_587797.1
XP_018229232.1,NP_595711.1,NP_595711.1,NP_595711.1,NP_595711.1
XP_018229546.1,NP_594778.1,NP_594778.1,NP_594778.1,NP_594778.1
XP_018230431.1,CCG84396.1,CCG84396.1,CCG84396.1,CCG84396.1
XP_018231268.1,NP_594677.1,NP_594677.1,NP_594677.1,NP_594677.1
XP_018231422.1,NP_012909.3,NP_012909.3,NP_012909.3,NP_012909.3
XP_018227963.1,NP_596288.2,NP_596288.2,NP_596288.2,NP_596288.2
XP_018228252.1,NP_012279.4,NP_012279.4,NP_012279.4,NP_012279.4
XP_018229197.1,CCG80923.1,CCG80923.1,CCG80923.1,CCG80923.1
XP_018229283.1,NP_588256.1,NP_588256.1,NP_588256.1,NP_588256.1
XP_018230668.1,NP_594309.1,NP_594309.1,NP_594309.1,NP_594309.1
XP_018228346.1,NP_014186.1,NP_014186.1,NP_014186.1,NP_014186.1
XP_018228480.1,CCG81591.1,CCG81591.1,CCG81591.1,CCG81591.1
XP_018229043.1,NP_593600.1,NP_593600.1,NP_593600.1,NP_593600.1
XP_018229260.1,CCG84321.1,CCG84321.1,CCG84321.1,CCG84321.1
XP_018229352.1,NP_013203.1,NP_013203.1,NP_013203.1,NP_013203.1
XP_018230034.1,NP_012803.1,NP_012803.1,NP_012803.1,NP_012803.1
XP_018230515.1,NP_009618.2,NP_009618.2,NP_009618.2,NP_009618.2
XP_018230616.1,NP_001335774.1,NP_001335774.1,NP_001335774.1,NP_001335774.1
XP_018230726.1,NP_595844.1,NP_595844.1,NP_595844.1,NP_595844.1
XP_018229287.1,NP_593269.1,NP_593269.1,NP_593269.1,NP_593269.1
XP_018229756.1,NP_596465.1,NP_596465.1,NP_596465.1,NP_596465.1
XP_018229908.1,NP_593340.1,NP_593340.1,NP_593340.1,NP_593340.1
XP_018231315.1,NP_595778.1,NP_595778.1,NP_595778.1,NP_595778.1
XP_018228213.1,NP_594241.1,NP_594241.1,NP_594241.1,NP_594241.1
XP_018228801.1,NP_594073.1,NP_594073.1,NP_594073.1,NP_594073.1
XP_018229211.1,NP_009369.1,NP_009369.1,NP_009369.1,NP_009369.1
XP_018229861.1,NP_010857.1,NP_010857.1,NP_010857.1,NP_010857.1
XP_018230310.1,NP_593893.1,NP_593893.1,NP_593893.1,NP_593893.1
XP_018230425.1,NP_596406.1,NP_596406.1,NP_596406.1,NP_596406.1
XP_018230509.1,NP_011951.1,NP_011951.1,NP_011951.1,NP_011951.1
XP_018230638.1,CCG82356.1,CCG82356.1,CCG82356.1,CCG82356.1
XP_018230911.1,NP_593363.1,NP_593363.1,NP_593363.1,NP_593363.1
XP_018231411.1,NP_594328.1,NP_594328.1,NP_594328.1,NP_594328.1
XP_018228037.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_018228941.1,CCG80585.1,CCG80585.1,CCG80585.1,CCG80585.1
XP_018229549.1,NP_001343039.1,NP_001343039.1,NP_001343039.1,NP_001343039.1
XP_018230557.1,NP_595455.1,NP_595455.1,NP_595455.1,NP_595455.1
XP_018228776.1,NP_587810.1,NP_587810.1,NP_587810.1,NP_587810.1
XP_018229139.1,CCG82620.1,CCG82620.1,CCG82620.1,CCG82620.1
XP_018229585.1,NP_588158.2,NP_588158.2,NP_588158.2,NP_588158.2
XP_018230003.1,NP_596226.1,NP_596226.1,NP_596226.1,NP_596226.1
XP_018230762.1,NP_015340.1,NP_015340.1,NP_015340.1,NP_015340.1
XP_018231027.1,NP_014401.1,NP_014401.1,NP_014401.1,NP_014401.1
XP_018231046.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018231061.1,NP_596362.1,NP_596362.1,NP_596362.1,NP_596362.1
XP_018231099.1,NP_588037.1,NP_588037.1,NP_588037.1,NP_588037.1
XP_018228646.1,NP_593902.1,NP_593902.1,NP_593902.1,NP_593902.1
XP_018228669.1,NP_011447.1,NP_011447.1,NP_011447.1,NP_011447.1
XP_018229281.1,NP_011647.1,NP_011647.1,NP_011647.1,NP_011647.1
XP_018230060.1,NP_596259.2,NP_596259.2,NP_596259.2,NP_596259.2
XP_018230061.1,NP_587923.1,NP_587923.1,NP_587897.1,NP_587897.1
XP_018228341.1,CCG85173.1,CCG85173.1,CCG85173.1,CCG85173.1
XP_018228981.1,NP_001342713.1,NP_001342713.1,NP_001342713.1,NP_001342713.1
XP_018228422.1,NP_593000.1,NP_593000.1,NP_593000.1,NP_593000.1
XP_018228790.1,NP_588534.1,NP_588534.1,NP_588534.1,NP_588534.1
XP_018230016.1,NP_014895.2,NP_014895.2,NP_014895.2,NP_014895.2
XP_018230188.1,CCG84059.1,CCG84059.1,CCG84059.1,CCG84059.1
XP_018230648.1,NP_595664.1,NP_595664.1,NP_595664.1,NP_595664.1
XP_018231301.1,NP_596357.1,NP_596357.1,NP_596357.1,NP_596357.1
XP_018231314.1,NP_595779.1,NP_595779.1,NP_595779.1,NP_595779.1
XP_018227941.1,NP_596146.1,NP_596146.1,NP_596146.1,NP_596146.1
XP_018229068.1,NP_001342920.1,NP_001342920.1,NP_001342920.1,NP_001342920.1
XP_018229292.1,NP_594001.2,NP_594001.2,NP_594001.2,NP_594001.2
XP_018229362.1,CCG83472.1,CCG83472.1,CCG83472.1,CCG83472.1
XP_018229501.1,NP_596169.1,NP_596169.1,NP_596169.1,NP_596169.1
XP_018229837.1,NP_001343070.1,NP_001343070.1,NP_001343070.1,NP_001343070.1
XP_018229888.1,NP_014614.1,NP_014614.1,NP_014614.1,NP_014614.1
XP_018230077.1,CCG82302.1,CCG82302.1,CCG82302.1,CCG82302.1
XP_018231126.1,NP_594530.1,NP_594530.1,NP_594530.1,NP_594530.1
XP_018228025.1,NP_588560.1,NP_588560.1,NP_588560.1,NP_588560.1
XP_018228473.1,NP_001018829.2,NP_001018829.2,NP_001018829.2,NP_001018829.2
XP_018229006.1,NP_594562.3,NP_594562.3,NP_594562.3,NP_594562.3
XP_018230471.1,NP_595517.1,NP_595517.1,NP_595517.1,NP_595517.1
XP_018230856.1,NP_001335826.1,NP_001335826.1,NP_001335826.1,NP_001335826.1
XP_018227865.1,NP_594003.1,NP_594003.1,NP_594003.1,NP_594003.1
XP_018227948.1,NP_593410.1,NP_593410.1,NP_593410.1,NP_593410.1
XP_018228010.1,NP_596361.1,NP_596361.1,NP_596361.1,NP_596361.1
XP_018228067.1,CCG80713.1,CCG80713.1,CCG80713.1,CCG80713.1
XP_018230736.1,NP_592954.1,NP_592954.1,NP_592954.1,NP_592954.1
XP_018230777.1,CCG81128.1,CCG81128.1,CCG81128.1,CCG81128.1
XP_018227909.1,NP_012936.1,NP_012936.1,NP_012936.1,NP_012936.1
XP_018229782.1,NP_594336.1,NP_594336.1,NP_594336.1,NP_594336.1
XP_018230621.1,CCG82940.1,CCG82940.1,CCG82940.1,CCG82940.1
XP_018230173.1,NP_593204.1,NP_593204.1,NP_593204.1,NP_593204.1
XP_018230467.1,NP_594461.1,NP_594461.1,NP_594461.1,NP_594461.1
XP_018230507.1,NP_596206.1,NP_596206.1,NP_596206.1,NP_596206.1
XP_018228362.1,NP_010770.3,NP_010770.3,NP_010770.3,NP_010770.3
XP_018229591.1,NP_012785.2,NP_012785.2,NP_012785.2,NP_012785.2
XP_018230427.1,NP_596130.3,NP_596130.3,NP_596130.3,NP_596130.3
XP_018230746.1,NP_001343009.1,NP_001343009.1,NP_001343009.1,NP_001343009.1
XP_018228796.1,NP_594865.1,NP_594865.1,NP_594865.1,NP_594865.1
XP_018229123.1,CCG84595.1,CCG84595.1,CCG84595.1,CCG84595.1
XP_018229171.1,NP_596480.1,NP_596480.1,NP_596480.1,NP_596480.1
XP_018230510.1,NP_012392.1,NP_012392.1,NP_012392.1,NP_012392.1
XP_018230759.1,CCG82909.1,CCG82909.1,CCG82909.1,CCG82909.1
XP_018230866.1,NP_001381969.1,NP_001381969.1,NP_001381969.1,NP_001381969.1
XP_018231078.1,NP_015071.1,NP_015071.1,NP_015071.1,NP_015071.1
XP_018231195.1,NP_593404.1,NP_593404.1,NP_593404.1,NP_593404.1
XP_018228165.1,CCG83187.1,CCG83187.1,CCG83187.1,CCG83187.1
XP_018228435.1,NP_593545.1,NP_593545.1,NP_593545.1,NP_593545.1
XP_018228585.1,NP_593316.1,NP_593316.1,NP_593316.1,NP_593316.1
XP_018228758.1,NP_595789.1,NP_595789.1,NP_595789.1,NP_595789.1
XP_018229578.1,NP_592857.1,NP_592857.1,NP_592857.1,NP_592857.1
XP_018230332.1,NP_011927.1,NP_011927.1,NP_011927.1,NP_011927.1
XP_018230476.1,NP_001343166.1,NP_001343166.1,NP_001343166.1,NP_001343166.1
XP_018230552.1,CCG80763.1,CCG80763.1,CCG80763.1,CCG80763.1
XP_018230580.1,CCG81902.1,CCG81902.1,CCG81902.1,CCG81902.1
XP_018230968.1,NP_592893.1,NP_592893.1,NP_592893.1,NP_592893.1
XP_018231417.1,NP_010799.3,NP_010799.3,NP_010799.3,NP_010799.3
XP_018231428.1,CCG80689.1,CCG80689.1,CCG80689.1,CCG80689.1
XP_018228058.1,CCG84026.1,CCG84026.1,CCG84026.1,CCG84026.1
XP_018230172.1,NP_594428.1,NP_594428.1,NP_594428.1,NP_594428.1
XP_018230360.1,NP_594108.1,NP_594108.1,NP_594108.1,NP_594108.1
XP_018230672.1,NP_593888.1,NP_593888.1,NP_593888.1,NP_593888.1
XP_018231245.1,NP_014793.1,NP_014793.1,NP_014793.1,NP_014793.1
XP_018231481.1,NP_593727.1,NP_593727.1,NP_593727.1,NP_593727.1
XP_018228055.1,NP_001342954.1,NP_001342954.1,NP_001342954.1,NP_001342954.1
XP_018228317.1,NP_010685.1,NP_010685.1,NP_010685.1,NP_010685.1
XP_018228642.1,NP_593900.1,NP_593900.1,NP_593900.1,NP_593900.1
XP_018229786.1,NP_587781.1,NP_587781.1,NP_587781.1,NP_587781.1
XP_018230904.1,NP_593088.1,NP_593088.1,NP_593088.1,NP_593088.1
XP_018231371.1,NP_001335803.1,NP_001335803.1,NP_001335803.1,NP_001335803.1
XP_018227908.1,CCG83098.1,CCG83098.1,CCG83098.1,CCG83098.1
XP_018230075.1,NP_015226.1,NP_015226.1,NP_015226.1,NP_015226.1
XP_018230354.1,CCG83387.1,CCG83387.1,NP_593267.1,CCG83387.1
XP_018230442.1,CCG82450.1,CCG82450.1,CCG82450.1,CCG82450.1
XP_018230778.1,NP_594929.1,NP_594929.1,NP_594929.1,NP_594929.1
XP_018231270.1,NP_594877.1,NP_594877.1,NP_594877.1,NP_594877.1
XP_018228116.1,NP_596094.1,NP_596094.1,NP_596094.1,NP_596094.1
XP_018228122.1,NP_015371.1,NP_015371.1,NP_015371.1,NP_015371.1
XP_018228842.1,NP_594805.2,NP_594805.2,NP_594805.2,NP_594805.2
XP_018228874.1,NP_009466.1,NP_009466.1,NP_009466.1,NP_009466.1
XP_018228887.1,NP_596662.1,NP_596662.1,NP_596662.1,NP_596662.1
XP_018229307.1,NP_588060.1,NP_588060.1,NP_588060.1,NP_588060.1
XP_018229744.1,NP_592876.1,NP_592876.1,NP_592876.1,NP_592876.1
XP_018230599.1,NP_596679.1,NP_596679.1,NP_596679.1,NP_596679.1
XP_018231286.1,NP_595697.1,NP_595697.1,NP_595697.1,NP_595697.1
XP_018228268.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018228613.1,NP_076909.1,NP_076909.1,NP_076909.1,NP_076909.1
XP_018229071.1,NP_014942.4,NP_014942.4,NP_014942.4,NP_014942.4
XP_018229081.1,NP_010062.1,NP_010062.1,NP_010062.1,NP_010062.1
XP_018229891.1,NP_595415.1,NP_595415.1,NP_595415.1,NP_595415.1
XP_018230220.1,NP_595737.1,NP_594187.1,NP_594187.1,NP_594187.1
XP_018230513.1,NP_596288.2,NP_596288.2,NP_596288.2,NP_596288.2
XP_018230782.1,CCG80639.1,CCG80639.1,CCG80639.1,CCG80639.1
XP_018230889.1,CCG83887.1,CCG83887.1,CCG83887.1,CCG83887.1
XP_018230933.1,CCG82262.1,CCG82262.1,CCG82262.1,CCG82262.1
XP_018231205.1,NP_593719.1,NP_593719.1,NP_593719.1,NP_593719.1
XP_018231319.1,NP_010685.1,NP_010685.1,NP_010685.1,NP_010685.1
XP_018227922.1,NP_594428.1,NP_594428.1,NP_594428.1,NP_594428.1
XP_018228018.1,NP_596326.1,NP_596326.1,NP_596326.1,NP_596326.1
XP_018228169.1,NP_011486.1,NP_011486.1,NP_011486.1,NP_011486.1
XP_018228269.1,NP_595660.1,NP_595660.1,NP_595660.1,NP_595660.1
XP_018228449.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018229266.1,NP_596156.1,NP_596156.1,NP_596156.1,NP_596156.1
XP_018229455.1,NP_594947.1,NP_594947.1,NP_594947.1,NP_594947.1
XP_018229807.1,NP_012197.1,NP_012197.1,NP_595201.1,NP_012197.1
XP_018230225.1,CCG82865.1,CCG82865.1,CCG82865.1,CCG82865.1
XP_018230747.1,NP_593873.1,NP_593873.1,NP_593873.1,NP_593873.1
XP_018230768.1,CCG84318.1,CCG84318.1,CCG84318.1,CCG84318.1
XP_018231240.1,NP_014508.1,NP_014508.1,NP_014508.1,NP_014508.1
XP_018231517.1,NP_596138.1,NP_596138.1,NP_596138.1,NP_596138.1
XP_018229070.1,NP_593042.1,NP_593042.1,NP_593042.1,NP_593042.1
XP_018230031.1,NP_595283.1,NP_595283.1,NP_595283.1,NP_595283.1
XP_018230437.1,NP_595965.1,NP_595965.1,NP_595965.1,NP_595965.1
XP_018230537.1,NP_010750.1,NP_010750.1,NP_010750.1,NP_010750.1
XP_018231188.1,NP_588524.1,NP_588524.1,NP_588524.1,NP_588524.1
XP_018228128.1,NP_011951.1,NP_011951.1,NP_011951.1,NP_011951.1
XP_018228157.1,NP_588417.1,NP_588417.1,NP_588417.1,NP_588417.1
XP_018228190.1,CCG83388.1,CCG83388.1,CCG83388.1,CCG83388.1
XP_018228297.1,NP_595948.1,NP_595948.1,NP_595948.1,NP_595948.1
XP_018229505.1,NP_012936.1,NP_012936.1,NP_012936.1,NP_012936.1
XP_018229698.1,NP_595833.1,NP_595833.1,NP_595833.1,NP_595833.1
XP_018230675.1,NP_595397.1,NP_595397.1,NP_595397.1,NP_595397.1
XP_018231013.1,NP_592920.1,NP_592920.1,NP_592920.1,NP_592920.1
XP_018231171.1,NP_594095.1,NP_594095.1,NP_594095.1,NP_594095.1
XP_018227954.1,NP_594013.1,NP_594013.1,NP_594013.1,NP_594013.1
XP_018228318.1,NP_014434.1,NP_014434.1,NP_014434.1,NP_014434.1
XP_018228789.1,CCG83811.1,CCG83811.1,CCG83811.1,CCG83811.1
XP_018229974.1,NP_012422.2,NP_012422.2,NP_012422.2,NP_012422.2
XP_018231369.1,NP_013192.1,NP_013192.1,NP_013192.1,NP_013192.1
XP_018227866.1,NP_015528.1,NP_015528.1,NP_015528.1,NP_015528.1
XP_018227973.1,NP_013020.3,NP_012118.1,NP_012118.1,NP_012118.1
XP_018228056.1,NP_009547.2,NP_009547.2,NP_009547.2,NP_009547.2
XP_018229319.1,NP_594638.1,NP_594638.1,NP_594638.1,NP_594638.1
XP_018229680.1,NP_588319.1,NP_588319.1,NP_588319.1,NP_588319.1
XP_018229738.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018230447.1,CCG81731.1,CCG81731.1,CCG81731.1,CCG81731.1
XP_018230636.1,NP_596593.1,NP_596593.1,NP_596593.1,NP_596593.1
XP_018231465.1,NP_015494.1,NP_015494.1,NP_015494.1,NP_015494.1
XP_018228643.1,NP_010757.3,NP_010757.3,NP_010757.3,NP_010757.3
XP_018229007.1,CCG85008.1,CCG85008.1,CCG85008.1,CCG85008.1
XP_018230666.1,CCG83853.1,CCG83853.1,CCG83853.1,CCG83853.1
XP_018230684.1,NP_009813.1,NP_009813.1,NP_009813.1,NP_009813.1
XP_018230698.1,NP_593922.1,NP_593922.1,NP_593922.1,NP_593922.1
XP_018231278.1,NP_593585.1,NP_593585.1,NP_593585.1,NP_593585.1
XP_018231321.1,NP_596173.1,NP_596173.1,NP_596173.1,NP_596173.1
XP_018231360.1,NP_594162.1,NP_594162.1,NP_594162.1,NP_594162.1
XP_018229124.1,NP_976246.1,NP_976246.1,NP_976246.1,NP_976246.1
XP_018229456.1,NP_595247.1,NP_595247.1,NP_595247.1,NP_595247.1
XP_018229693.1,NP_594981.1,NP_594981.1,NP_594981.1,NP_594981.1
XP_018230026.1,CCG83931.1,CCG83931.1,CCG83931.1,CCG83931.1
XP_018231390.1,NP_116658.1,NP_116658.1,NP_116658.1,NP_116658.1
XP_018228060.1,NP_010644.1,NP_010644.1,NP_010644.1,NP_010644.1
XP_018229901.1,CCG81369.1,CCG81369.1,CCG81369.1,CCG81369.1
XP_018230227.1,CCG82867.1,CCG82867.1,CCG82867.1,CCG82867.1
XP_018231489.1,NP_012959.1,NP_012959.1,NP_012959.1,NP_012959.1
XP_018227975.1,NP_594254.1,NP_594254.1,NP_594254.1,NP_594254.1
XP_018228103.1,NP_010913.2,NP_010913.2,NP_010913.2,NP_010913.2
XP_018229384.1,NP_015407.1,NP_015407.1,NP_015407.1,NP_015407.1
XP_018230111.1,NP_012026.1,NP_012026.1,NP_012026.1,NP_012026.1
XP_018230221.1,NP_593452.1,NP_593452.1,NP_593452.1,NP_593452.1
XP_018230334.1,CCG83853.1,CCG83853.1,CCG83853.1,CCG83853.1
XP_018230586.1,NP_010145.1,NP_010145.1,NP_010090.1,NP_010090.1
XP_018230659.1,NP_014687.1,NP_014687.1,NP_014687.1,NP_014687.1
XP_018231400.1,NP_009730.3,NP_009730.3,NP_009730.3,NP_009730.3
XP_018227882.1,CCG82110.1,CCG82110.1,CCG82110.1,CCG82110.1
XP_018228061.1,NP_001343108.1,NP_001343108.1,NP_001343108.1,NP_001343108.1
XP_018228083.1,CCG82569.1,CCG82569.1,CCG82569.1,CCG82569.1
XP_018228445.1,CCG82110.1,CCG82110.1,CCG82110.1,CCG82110.1
XP_018229228.1,NP_011500.3,NP_011500.3,NP_011500.3,NP_011500.3
XP_018229509.1,NP_012061.3,NP_012061.3,NP_012061.3,NP_012061.3
XP_018231343.1,CCG82599.1,CCG82599.1,CCG82599.1,CCG82599.1
XP_018228327.1,NP_593867.1,NP_593867.1,NP_593867.1,NP_593867.1
XP_018230195.1,NP_014020.1,NP_014020.1,NP_014020.1,NP_014020.1
XP_018230647.1,CCG82441.1,CCG82441.1,CCG82441.1,CCG82441.1
XP_018228240.1,NP_009535.1,NP_009535.1,NP_009535.1,NP_009535.1
XP_018229626.1,NP_593924.1,NP_593924.1,NP_593924.1,NP_593924.1
XP_018229841.1,NP_595630.3,NP_595630.3,NP_595630.3,NP_595630.3
XP_018230192.1,NP_596283.1,NP_596283.1,NP_596283.1,NP_596283.1
XP_018230293.1,CCG83887.1,CCG83887.1,CCG83887.1,CCG83887.1
XP_018227876.1,NP_001335747.1,NP_001335747.1,NP_001335747.1,NP_001335747.1
XP_018228282.1,NP_594657.2,NP_594657.2,NP_594657.2,NP_594657.2
XP_018228371.1,NP_596141.1,NP_596141.1,NP_596141.1,NP_596141.1
XP_018228431.1,NP_593517.2,NP_593517.2,NP_593517.2,NP_593517.2
XP_018228509.1,NP_588120.1,NP_588120.1,NP_588120.1,NP_588120.1
XP_018230474.1,NP_595567.1,NP_595567.1,NP_594683.1,NP_594683.1
XP_018230696.1,NP_001018252.1,NP_001018252.1,NP_001018252.1,NP_001018252.1
XP_018231440.1,NP_595206.1,NP_595206.1,NP_595206.1,NP_595206.1
XP_018227883.1,NP_011590.1,NP_011590.1,NP_011590.1,NP_011590.1
XP_018228446.1,NP_011590.1,NP_011590.1,NP_011590.1,NP_011590.1
XP_018228526.1,NP_587997.1,NP_587997.1,NP_587997.1,NP_587997.1
XP_018230824.1,NP_596624.1,NP_596624.1,NP_596624.1,NP_596624.1
XP_018228394.1,NP_009996.2,NP_009996.2,NP_009996.2,NP_009996.2
XP_018229090.1,NP_001343093.1,NP_001343093.1,NP_001343093.1,NP_001343093.1
XP_018229448.1,NP_010750.1,NP_010750.1,NP_010750.1,NP_010750.1
XP_018229833.1,NP_592971.1,NP_592971.1,NP_592971.1,NP_592971.1
XP_018229890.1,NP_596670.1,NP_596670.1,NP_596670.1,NP_596670.1
XP_018230048.1,NP_588181.1,NP_588181.1,NP_588181.1,NP_588181.1
XP_018230079.1,NP_015217.1,NP_015217.1,NP_015217.1,NP_015217.1
XP_018231419.1,NP_009732.1,NP_009732.1,NP_009732.1,NP_009732.1
XP_018228412.1,NP_594136.1,NP_594136.1,NP_594136.1,NP_594136.1
XP_018228562.1,NP_012065.3,NP_012065.3,NP_012065.3,NP_012065.3
XP_018228939.1,NP_595201.1,NP_595201.1,NP_595201.1,NP_595201.1
XP_018230303.1,NP_596624.1,NP_596624.1,NP_596624.1,NP_596624.1
XP_018231180.1,NP_001335766.1,NP_001335766.1,NP_001335766.1,NP_001335766.1
XP_018231357.1,NP_595896.1,NP_595896.1,NP_595896.1,NP_595896.1
XP_018231363.1,NP_012531.1,NP_012531.1,NP_012531.1,NP_012531.1
XP_018231392.1,CCG84735.1,CCG84735.1,CCG84735.1,CCG84735.1
XP_018228928.1,NP_595349.1,NP_595349.1,NP_595349.1,NP_595349.1
XP_018230047.1,NP_588180.1,NP_588180.1,NP_588180.1,NP_588180.1
XP_018230820.1,NP_595571.1,NP_595571.1,NP_595571.1,NP_595571.1
XP_018231031.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018231530.1,NP_593529.3,NP_593529.3,NP_593529.3,NP_593529.3
XP_018228990.1,NP_001335789.1,NP_001335789.1,NP_001335789.1,NP_001335789.1
XP_018229116.1,NP_595611.1,NP_595611.1,NP_595611.1,NP_595611.1
XP_018229649.1,CCG81037.1,CCG81037.1,CCG81037.1,CCG81037.1
XP_018230488.1,NP_014746.2,NP_014746.2,NP_014746.2,NP_014746.2
