,bfs,bts,graph,faiss
XP_007872949.1,CCG82428.1,CCG82428.1,CCG82428.1,CCG82428.1
XP_007873696.1,CCG83179.1,CCG83179.1,CCG83179.1,CCG83179.1
XP_007875284.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_019613356.1,CCG85054.1,CCG85054.1,CCG85054.1,CCG85054.1
XP_007872150.1,CCG82170.1,CCG82170.1,CCG82170.1,CCG82170.1
XP_007872650.1,CCG81504.1,CCG81504.1,CCG81504.1,CCG81504.1
XP_007872995.1,CCG82851.1,CCG82851.1,CCG82851.1,CCG82851.1
XP_007872098.1,CCG84563.1,CCG84563.1,CCG84563.1,CCG84563.1
XP_007872844.1,CCG80776.1,CCG80776.1,CCG80776.1,CCG80776.1
XP_007873408.1,CCG81624.1,CCG81624.1,CCG81624.1,CCG81624.1
XP_007873659.1,CCG84686.1,CCG84686.1,CCG84686.1,CCG84686.1
XP_007873788.1,CCG83051.1,CCG83051.1,CCG83051.1,CCG83051.1
XP_007873896.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_007873972.1,CCG82221.1,CCG82221.1,CCG82221.1,CCG82221.1
XP_007874035.1,CCG81643.1,CCG81643.1,CCG81643.1,CCG81643.1
XP_007874190.1,CCG83088.1,CCG83088.1,CCG83088.1,CCG83088.1
XP_007874751.1,CCG80929.1,CCG80929.1,CCG80929.1,CCG80929.1
XP_007874945.1,CCG81395.1,CCG81395.1,CCG81395.1,CCG81395.1
XP_007872008.1,CCG81670.1,CCG81670.1,CCG81670.1,CCG81670.1
XP_007872079.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_007873477.1,CCG82607.1,CCG82607.1,CCG82607.1,CCG82607.1
XP_007874511.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_007874512.1,CCG84934.1,CCG84934.1,CCG84934.1,CCG84934.1
XP_007875398.1,CCG83045.1,CCG83045.1,CCG83045.1,CCG83045.1
XP_007875619.1,CCG82074.1,CCG82074.1,CCG82074.1,CCG82074.1
XP_019613306.1,CCG82826.1,CCG82826.1,CCG82826.1,CCG82826.1
XP_007872077.1,CCG81333.1,CCG81333.1,CCG81333.1,CCG81333.1
XP_007872839.1,CCG80703.1,CCG80703.1,CCG80703.1,CCG80703.1
XP_007872904.1,CCG84171.1,CCG84171.1,CCG84171.1,CCG84171.1
XP_007873466.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_007873532.1,CCG81038.1,CCG81038.1,CCG81038.1,CCG81038.1
XP_007873883.1,CCG82689.1,CCG82689.1,CCG82689.1,CCG82689.1
XP_007874962.1,CCG84177.1,CCG84177.1,CCG84177.1,CCG84177.1
XP_007874995.1,CCG81376.1,CCG81376.1,CCG81376.1,CCG81376.1
XP_007875423.1,CCG82955.1,CCG82955.1,CCG82955.1,CCG82955.1
XP_007872305.1,CCG84205.1,CCG84205.1,CCG84205.1,CCG84205.1
XP_007872988.1,CCG82412.1,CCG82412.1,CCG82412.1,CCG82412.1
XP_007873089.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_007873338.1,CCG83998.1,CCG83998.1,CCG83998.1,CCG83998.1
XP_007873561.1,CCG81035.1,CCG81035.1,CCG81035.1,CCG81035.1
XP_007873649.1,CCG82692.1,CCG82692.1,CCG82692.1,CCG82692.1
XP_007873731.1,CCG81598.1,CCG81598.1,CCG81598.1,CCG81598.1
XP_007872401.1,CCG80840.1,CCG80840.1,CCG80840.1,CCG80840.1
XP_007872719.1,CCG82531.1,CCG82531.1,CCG82531.1,CCG82531.1
XP_007872851.1,CCG83019.1,CCG83019.1,CCG83019.1,CCG83019.1
XP_007872889.1,CCG81313.1,CCG81313.1,CCG83323.1,CCG81313.1
XP_007874228.1,CCG81394.1,CCG81394.1,CCG81394.1,CCG81394.1
XP_007874588.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_007874773.1,CCG82788.1,CCG82788.1,CCG82788.1,CCG82788.1
XP_007872762.1,CCG83044.1,CCG83044.1,CCG83044.1,CCG83044.1
XP_007873612.1,CCG82848.1,CCG82848.1,CCG82848.1,CCG82848.1
XP_007874564.1,CCG80813.1,CCG80813.1,CCG80813.1,CCG80813.1
XP_007875643.1,CCG83652.1,CCG83652.1,CCG83880.1,CCG83652.1
XP_007871953.1,CCG82696.1,CCG82696.1,CCG82696.1,CCG82696.1
XP_007872897.1,CCG82806.1,CCG82806.1,CCG82806.1,CCG82806.1
XP_007873400.1,CCG82667.1,CCG82667.1,CCG82667.1,CCG82667.1
XP_007873770.1,CCG82846.1,CCG82846.1,CCG82846.1,CCG82846.1
XP_007873817.1,CCG83059.1,CCG83059.1,CCG83059.1,CCG83059.1
XP_007873926.1,CCG82348.1,CCG82348.1,CCG82348.1,CCG82348.1
XP_007873996.1,CCG81959.1,CCG81959.1,CCG81959.1,CCG81959.1
XP_007874478.1,CCG84819.1,CCG84819.1,CCG84819.1,CCG84819.1
XP_007874651.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_007875579.1,CCG82900.1,CCG82900.1,CCG82900.1,CCG82900.1
XP_007873632.1,CCG82709.1,CCG82709.1,CCG82709.1,CCG82709.1
XP_007874094.1,CCG82113.1,CCG82113.1,CCG82113.1,CCG82113.1
XP_007874157.1,CCG84056.1,CCG84056.1,CCG82355.1,CCG84056.1
XP_007874291.1,CCG84952.1,CCG84952.1,CCG84952.1,CCG84952.1
XP_007875150.1,CCG81060.1,CCG81060.1,CCG81060.1,CCG81060.1
XP_007872429.1,CCG80596.1,CCG80596.1,CCG80596.1,CCG80596.1
XP_007873392.1,CCG80824.1,CCG80824.1,CCG80824.1,CCG80824.1
XP_007873041.1,CCG84137.1,CCG84137.1,CCG84137.1,CCG84137.1
XP_007875045.1,CCG80864.1,CCG80864.1,CCG80864.1,CCG80864.1
XP_007875419.1,CCG84321.1,CCG84321.1,CCG84321.1,CCG84321.1
XP_007872504.1,CCG83969.1,CCG83969.1,CCG83969.1,CCG83969.1
XP_007872779.1,CCG83852.1,CCG83852.1,CCG83852.1,CCG83852.1
XP_007872922.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_007873298.1,CCG83931.1,CCG83931.1,CCG83931.1,CCG83931.1
XP_007874168.1,CCG83616.1,CCG83616.1,CCG83616.1,CCG83616.1
XP_007874401.1,CCG82692.1,CCG82692.1,CCG82692.1,CCG82692.1
XP_007874831.1,CCG81376.1,CCG81376.1,CCG81376.1,CCG81376.1
XP_007874893.1,CCG82861.1,CCG82861.1,CCG82861.1,CCG82861.1
XP_007874929.1,CCG80934.1,CCG80934.1,CCG81500.1,CCG80934.1
XP_007875275.1,CCG82441.1,CCG82441.1,CCG82441.1,CCG82441.1
XP_007872615.1,CCG84079.1,CCG84079.1,CCG84079.1,CCG84079.1
XP_007873114.1,CCG83121.1,CCG83121.1,CCG83121.1,CCG83121.1
XP_007873620.1,CCG80620.1,CCG80620.1,CCG80620.1,CCG80620.1
XP_007873721.1,CCG83902.1,CCG83902.1,CCG83902.1,CCG83902.1
XP_007874100.1,CCG81553.1,CCG81553.1,CCG81553.1,CCG81553.1
XP_007874454.1,CCG82904.1,CCG82904.1,CCG82904.1,CCG82904.1
XP_007874547.1,CCG81115.1,CCG81115.1,CCG81115.1,CCG81115.1
XP_007874924.1,CCG81749.1,CCG81749.1,CCG81749.1,CCG81749.1
XP_007875061.1,CCG84593.1,CCG84593.1,CCG83176.1,CCG84593.1
XP_007872453.1,CCG81838.1,CCG81838.1,CCG81838.1,CCG81838.1
XP_007873281.1,CCG83930.1,CCG83930.1,CCG83930.1,CCG83930.1
XP_007873843.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_007874497.1,CCG84686.1,CCG84686.1,CCG84686.1,CCG84686.1
XP_007874835.1,CCG82740.1,CCG82740.1,CCG82740.1,CCG82740.1
XP_007874854.1,CCG80578.1,CCG80578.1,CCG80578.1,CCG80578.1
XP_007875664.1,CCG84155.1,CCG84155.1,CCG84155.1,CCG84155.1
XP_019613384.1,CCG80773.1,CCG80773.1,CCG80773.1,CCG80773.1
XP_007872382.1,CCG80826.1,CCG80826.1,CCG80826.1,CCG80826.1
XP_007872470.1,CCG81856.1,CCG81856.1,CCG81856.1,CCG81856.1
XP_007873924.1,CCG80705.1,CCG80705.1,CCG80705.1,CCG80705.1
XP_007874798.1,CCG81518.1,CCG81518.1,CCG81518.1,CCG81518.1
XP_007871885.1,CCG82988.1,CCG82988.1,CCG82988.1,CCG82988.1
XP_007872209.1,CCG84054.1,CCG84054.1,CCG84054.1,CCG84054.1
XP_007873221.1,CCG82138.1,CCG82138.1,CCG82138.1,CCG82138.1
XP_007873384.1,CCG84772.1,CCG84772.1,CCG84772.1,CCG84772.1
XP_007873750.1,CCG82657.1,CCG82657.1,CCG82657.1,CCG82657.1
XP_007874801.1,CCG81988.1,CCG81988.1,CCG81988.1,CCG81988.1
XP_007874894.1,CCG82412.1,CCG82412.1,CCG82412.1,CCG82412.1
XP_007872862.1,CCG82867.1,CCG82867.1,CCG82867.1,CCG82867.1
XP_007873148.1,CCG82159.1,CCG82159.1,CCG82159.1,CCG82159.1
XP_007873153.1,CCG83136.1,CCG83136.1,CCG83136.1,CCG83136.1
XP_007873357.1,CCG82292.1,CCG82292.1,CCG82292.1,CCG82292.1
XP_007874296.1,CCG83960.1,CCG83960.1,CCG83960.1,CCG83960.1
XP_007875507.1,CCG82012.1,CCG82012.1,CCG82012.1,CCG82012.1
XP_007872092.1,CCG84860.1,CCG84860.1,CCG84860.1,CCG84860.1
XP_007872248.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_007872717.1,CCG84839.1,CCG84839.1,CCG84839.1,CCG84839.1
XP_007872843.1,CCG80939.1,CCG80939.1,CCG80939.1,CCG80939.1
XP_007872975.1,CCG80849.1,CCG80849.1,CCG80849.1,CCG80849.1
XP_007873952.1,CCG83970.1,CCG83970.1,CCG83970.1,CCG83970.1
XP_007875433.1,CCG83665.1,CCG83665.1,CCG83665.1,CCG83665.1
XP_007875559.1,CCG84593.1,CCG84593.1,CCG82867.1,CCG84593.1
XP_007871970.1,CCG81691.1,CCG81691.1,CCG81691.1,CCG81691.1
XP_007872392.1,CCG80833.1,CCG80833.1,CCG80833.1,CCG80833.1
XP_007872893.1,CCG84565.1,CCG84565.1,CCG84565.1,CCG84565.1
XP_007873146.1,CCG83459.1,CCG83459.1,CCG83459.1,CCG83459.1
XP_007873753.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_007874925.1,CCG83018.1,CCG83018.1,CCG83018.1,CCG83018.1
XP_007875006.1,CCG80692.1,CCG80692.1,CCG81716.1,CCG80692.1
XP_007871911.1,CCG82886.1,CCG82886.1,CCG82886.1,CCG82886.1
XP_007872518.1,CCG84396.1,CCG84396.1,CCG84396.1,CCG84396.1
XP_007872991.1,CCG84388.1,CCG84388.1,CCG84388.1,CCG84388.1
XP_007873023.1,CCG82366.1,CCG82366.1,CCG82366.1,CCG82366.1
XP_007873297.1,CCG83414.1,CCG83414.1,CCG83414.1,CCG83414.1
XP_007873556.1,CCG84736.1,CCG84736.1,CCG84736.1,CCG84736.1
XP_007873892.1,CCG80553.1,CCG80553.1,CCG80553.1,CCG80553.1
XP_007874274.1,CCG81315.1,CCG81315.1,CCG81315.1,CCG81315.1
XP_007874294.1,CCG83955.1,CCG83955.1,CCG81545.1,CCG83955.1
XP_007874345.1,CCG83997.1,CCG83997.1,CCG83997.1,CCG83997.1
XP_007874475.1,CCG81913.1,CCG81913.1,CCG81913.1,CCG81913.1
XP_007874795.1,CCG83323.1,CCG83323.1,CCG83323.1,CCG83323.1
XP_007875022.1,CCG82558.1,CCG82558.1,CCG82558.1,CCG82558.1
XP_007872749.1,CCG84881.1,CCG84881.1,CCG84881.1,CCG84881.1
XP_007873091.1,CCG82321.1,CCG82321.1,CCG82321.1,CCG82321.1
XP_007873218.1,CCG81700.1,CCG81700.1,CCG81700.1,CCG81700.1
XP_007874005.1,CCG81486.1,CCG81486.1,CCG81486.1,CCG81486.1
XP_007874622.1,CCG80527.1,CCG80527.1,CCG80527.1,CCG80527.1
XP_007874715.1,CCG83106.1,CCG83106.1,CCG83106.1,CCG83106.1
XP_007874892.1,CCG80848.1,CCG80848.1,CCG80848.1,CCG80848.1
XP_007875546.1,CCG81369.1,CCG81369.1,CCG81369.1,CCG81369.1
XP_007873854.1,CCG82007.1,CCG82007.1,CCG82007.1,CCG82007.1
XP_007874089.1,CCG82249.1,CCG82249.1,CCG82249.1,CCG82249.1
XP_007874601.1,CCG81596.1,CCG81596.1,CCG82463.1,CCG81596.1
XP_007872938.1,CCG82007.1,CCG82007.1,CCG82007.1,CCG82007.1
XP_007873942.1,CCG83495.1,CCG83495.1,CCG83495.1,CCG83495.1
XP_007874958.1,CCG82663.1,CCG82663.1,CCG82663.1,CCG82663.1
XP_007871941.1,CCG84370.1,CCG84370.1,CCG84370.1,CCG84370.1
XP_007872548.1,CCG84152.1,CCG84152.1,CCG84152.1,CCG84152.1
XP_007872728.1,CCG83121.1,CCG83121.1,CCG83121.1,CCG83121.1
XP_007872729.1,CCG82433.1,CCG82433.1,CCG82433.1,CCG82433.1
XP_007873177.1,CCG81201.1,CCG81201.1,CCG81201.1,CCG81201.1
XP_007873404.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_007873628.1,CCG83381.1,CCG83381.1,CCG83381.1,CCG83381.1
XP_007874471.1,CCG84485.1,CCG84485.1,CCG84485.1,CCG84485.1
XP_007874694.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_007875519.1,CCG84251.1,CCG84251.1,CCG84251.1,CCG84251.1
XP_007871865.1,CCG82079.1,CCG82079.1,CCG82079.1,CCG82079.1
XP_007872513.1,CCG84093.1,CCG84093.1,CCG84093.1,CCG84093.1
XP_007873034.1,CCG80579.1,CCG80579.1,CCG80579.1,CCG80579.1
XP_007873075.1,CCG84411.1,CCG84411.1,CCG84411.1,CCG84411.1
XP_007874703.1,CCG83856.1,CCG83856.1,CCG83856.1,CCG83856.1
XP_007872246.1,CCG81761.1,CCG81761.1,CCG81761.1,CCG81761.1
XP_007872684.1,CCG82949.1,CCG82949.1,CCG82949.1,CCG82949.1
XP_007872886.1,CCG84254.1,CCG84254.1,CCG84254.1,CCG84254.1
XP_007872896.1,CCG83948.1,CCG83948.1,CCG83948.1,CCG83948.1
XP_007873180.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_007873239.1,CCG82986.1,CCG82986.1,CCG82986.1,CCG82986.1
XP_007873710.1,CCG80893.1,CCG80893.1,CCG80893.1,CCG80893.1
XP_007874587.1,CCG84661.1,CCG84661.1,CCG84661.1,CCG84661.1
XP_007875323.1,CCG83642.1,CCG83642.1,CCG83642.1,CCG83642.1
XP_007875373.1,CCG84819.1,CCG84819.1,CCG84819.1,CCG84819.1
XP_007871888.1,CCG82976.1,CCG82976.1,CCG82976.1,CCG82976.1
XP_007872109.1,CCG81270.1,CCG81270.1,CCG81270.1,CCG81270.1
XP_007872181.1,CCG82174.1,CCG82174.1,CCG82174.1,CCG82174.1
XP_007872663.1,CCG81193.1,CCG81193.1,CCG81193.1,CCG81193.1
XP_007873165.1,CCG82922.1,CCG82922.1,CCG82922.1,CCG82922.1
XP_007873605.1,CCG84783.1,CCG84783.1,CCG84783.1,CCG84783.1
XP_007873858.1,CCG81428.1,CCG81428.1,CCG81428.1,CCG81428.1
XP_007875589.1,CCG82921.1,CCG82921.1,CCG82921.1,CCG82921.1
XP_007871994.1,CCG81700.1,CCG81700.1,CCG81700.1,CCG81700.1
XP_007872292.1,CCG83774.1,CCG83774.1,CCG83774.1,CCG83774.1
XP_007872654.1,CCG83871.1,CCG83871.1,CCG83871.1,CCG83871.1
XP_007873133.1,CCG82426.1,CCG82426.1,CCG82426.1,CCG82426.1
XP_007874474.1,CCG81908.1,CCG81908.1,CCG81908.1,CCG81908.1
XP_007874678.1,CCG83098.1,CCG83098.1,CCG83098.1,CCG83098.1
XP_007875032.1,CCG81273.1,CCG81273.1,CCG81273.1,CCG81273.1
XP_007875116.1,CCG82177.1,CCG82177.1,CCG82177.1,CCG82177.1
XP_007875463.1,CCG82428.1,CCG82428.1,CCG82428.1,CCG82428.1
XP_007875675.1,CCG80963.1,CCG80963.1,CCG80963.1,CCG80963.1
XP_007871887.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_007872072.1,CCG83524.1,CCG83524.1,CCG83524.1,CCG83524.1
XP_007872540.1,CCG84986.1,CCG84986.1,CCG84986.1,CCG84986.1
XP_007872807.1,CCG85127.1,CCG85127.1,CCG85127.1,CCG85127.1
XP_007872905.1,CCG81912.1,CCG81912.1,CCG81912.1,CCG81912.1
XP_007873254.1,CCG84986.1,CCG84986.1,CCG84986.1,CCG84986.1
XP_007873871.1,CCG82085.1,CCG82085.1,CCG82085.1,CCG82085.1
XP_007874124.1,CCG82622.1,CCG82622.1,CCG82622.1,CCG82622.1
XP_007874891.1,CCG83147.1,CCG83147.1,CCG83147.1,CCG83147.1
XP_019613303.1,CCG84208.1,CCG84208.1,CCG84208.1,CCG84208.1
XP_007872015.1,CCG81246.1,CCG81246.1,CCG81246.1,CCG81246.1
XP_007872243.1,CCG82627.1,CCG82627.1,CCG82627.1,CCG82627.1
XP_007872449.1,CCG80653.1,CCG80653.1,CCG80653.1,CCG80653.1
XP_007873108.1,CCG85131.1,CCG85131.1,CCG85131.1,CCG85131.1
XP_007873471.1,CCG82599.1,CCG82599.1,CCG82599.1,CCG82599.1
XP_007873645.1,CCG82986.1,CCG82986.1,CCG82986.1,CCG82986.1
XP_007874808.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_007875278.1,CCG80904.1,CCG80904.1,CCG80904.1,CCG80904.1
XP_007872372.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_007873200.1,CCG83160.1,CCG83160.1,CCG83160.1,CCG83160.1
XP_007873833.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_007874131.1,CCG82496.1,CCG82496.1,CCG82496.1,CCG82496.1
XP_007874905.1,CCG80842.1,CCG80842.1,CCG80842.1,CCG80842.1
XP_007875212.1,CCG84748.1,CCG84748.1,CCG84748.1,CCG84748.1
XP_007875390.1,CCG83765.1,CCG83765.1,CCG83765.1,CCG83765.1
XP_007875539.1,CCG81245.1,CCG81245.1,CCG81245.1,CCG81245.1
XP_007872094.1,CCG80790.1,CCG80790.1,CCG80790.1,CCG80790.1
XP_007872256.1,CCG81408.1,CCG81408.1,CCG81408.1,CCG81408.1
XP_007872770.1,CCG83176.1,CCG83176.1,CCG83176.1,CCG83176.1
XP_007872967.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_007874410.1,CCG84485.1,CCG84485.1,CCG84485.1,CCG84485.1
XP_007874493.1,CCG84475.1,CCG84475.1,CCG84475.1,CCG84475.1
XP_007874613.1,CCG83910.1,CCG83910.1,CCG83910.1,CCG83910.1
XP_007874800.1,CCG83802.1,CCG83802.1,CCG83802.1,CCG83802.1
XP_007874810.1,CCG82340.1,CCG82340.1,CCG81751.1,CCG82340.1
XP_007873029.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_007873964.1,CCG80784.1,CCG80784.1,CCG80813.1,CCG80784.1
XP_007874121.1,CCG82647.1,CCG82647.1,CCG82647.1,CCG82647.1
XP_007874495.1,CCG84821.1,CCG84821.1,CCG84821.1,CCG84821.1
XP_007874911.1,CCG83811.1,CCG83811.1,CCG83811.1,CCG83811.1
XP_007872126.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_007872448.1,CCG80653.1,CCG80653.1,CCG80653.1,CCG80653.1
XP_007874680.1,CCG84439.1,CCG84439.1,CCG84439.1,CCG84439.1
XP_007872054.1,CCG81366.1,CCG81366.1,CCG81366.1,CCG81366.1
XP_007875185.1,CCG81497.1,CCG81497.1,CCG81497.1,CCG81497.1
XP_007875308.1,CCG81824.1,CCG81824.1,CCG82973.1,CCG81824.1
XP_007872330.1,CCG84716.1,CCG84716.1,CCG84716.1,CCG84716.1
XP_007872874.1,CCG82028.1,CCG82028.1,CCG82028.1,CCG82028.1
XP_007873156.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_007873524.1,CCG82984.1,CCG82984.1,CCG82984.1,CCG82984.1
XP_007873676.1,CCG81518.1,CCG81518.1,CCG81518.1,CCG81518.1
XP_007873690.1,CCG82977.1,CCG82977.1,CCG82977.1,CCG82977.1
XP_007874818.1,CCG81387.1,CCG81387.1,CCG81387.1,CCG81387.1
XP_007874827.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_007874951.1,CCG82026.1,CCG82026.1,CCG82026.1,CCG82026.1
XP_007871934.1,CCG83195.1,CCG83195.1,CCG83195.1,CCG83195.1
XP_007872478.1,CCG84323.1,CCG84323.1,CCG84323.1,CCG84323.1
XP_007872772.1,CCG82248.1,CCG82248.1,CCG82248.1,CCG82248.1
XP_007873560.1,CCG82060.1,CCG82060.1,CCG82060.1,CCG82060.1
XP_007873687.1,CCG81189.1,CCG81189.1,CCG81189.1,CCG81189.1
XP_007874502.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_019613294.1,CCG82337.1,CCG82337.1,CCG82337.1,CCG82337.1
XP_007872215.1,CCG85060.1,CCG85060.1,CCG85060.1,CCG85060.1
XP_007872328.1,CCG80904.1,CCG80904.1,CCG80904.1,CCG80904.1
XP_007872431.1,CCG82701.1,CCG82701.1,CCG82701.1,CCG82701.1
XP_007872462.1,CCG85012.1,CCG85012.1,CCG85012.1,CCG85012.1
XP_007873876.1,CCG82006.1,CCG82006.1,CCG82006.1,CCG82006.1
XP_007875300.1,CCG80923.1,CCG80923.1,CCG80923.1,CCG80923.1
XP_007875452.1,CCG84546.1,CCG84546.1,CCG84546.1,CCG84546.1
XP_007871896.1,CCG81966.1,CCG81966.1,CCG81966.1,CCG81966.1
XP_007872022.1,CCG84998.1,CCG84998.1,CCG84998.1,CCG84998.1
XP_007872212.1,CCG83282.1,CCG83282.1,CCG83282.1,CCG83282.1
XP_007872966.1,CCG82708.1,CCG82708.1,CCG82708.1,CCG82708.1
XP_007873965.1,CCG82569.1,CCG82569.1,CCG82569.1,CCG82569.1
XP_007875203.1,CCG82213.1,CCG82213.1,CCG82213.1,CCG82213.1
XP_007872662.1,CCG81593.1,CCG81593.1,CCG81593.1,CCG81593.1
XP_007873523.1,CCG81737.1,CCG81737.1,CCG81737.1,CCG81737.1
XP_007873839.1,CCG82826.1,CCG82826.1,CCG82826.1,CCG82826.1
XP_007874209.1,CCG83992.1,CCG83992.1,CCG80685.1,CCG83992.1
XP_007874328.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_007873201.1,CCG81540.1,CCG81540.1,CCG81540.1,CCG81540.1
XP_007873504.1,CCG83550.1,CCG83550.1,CCG83550.1,CCG83550.1
XP_007874558.1,CCG84953.1,CCG84953.1,CCG84953.1,CCG84953.1
XP_007872231.1,CCG83154.1,CCG83154.1,CCG83154.1,CCG83154.1
XP_007872288.1,CCG83787.1,CCG83787.1,CCG84171.1,CCG83787.1
XP_007872752.1,CCG83853.1,CCG83853.1,CCG83853.1,CCG83853.1
XP_007873112.1,CCG83550.1,CCG83550.1,CCG83550.1,CCG83550.1
XP_007873443.1,CCG81928.1,CCG81928.1,CCG81928.1,CCG81928.1
XP_007873493.1,CCG82941.1,CCG82941.1,CCG84492.1,CCG82941.1
XP_007872637.1,CCG82701.1,CCG82701.1,CCG82701.1,CCG82701.1
XP_007872934.1,CCG83948.1,CCG83948.1,CCG83948.1,CCG83948.1
XP_007873095.1,CCG82106.1,CCG82106.1,CCG82106.1,CCG82106.1
XP_007873198.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_007873321.1,CCG84872.1,CCG84872.1,CCG84872.1,CCG84872.1
XP_007873503.1,CCG82816.1,CCG82816.1,CCG82816.1,CCG82816.1
XP_007873536.1,CCG81043.1,CCG81043.1,CCG82013.1,CCG81043.1
XP_007875375.1,CCG84587.1,CCG84587.1,CCG84587.1,CCG84587.1
XP_007872053.1,CCG81365.1,CCG81365.1,CCG81365.1,CCG81365.1
XP_007873419.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_007873435.1,CCG81287.1,CCG81287.1,CCG81287.1,CCG81287.1
XP_007875205.1,CCG83835.1,CCG83835.1,CCG83835.1,CCG83835.1
XP_007875374.1,CCG80896.1,CCG80896.1,CCG80896.1,CCG80896.1
XP_019613414.1,CCG84174.1,CCG84174.1,CCG84174.1,CCG84174.1
XP_007872028.1,CCG83186.1,CCG83186.1,CCG83186.1,CCG83186.1
XP_007872157.1,CCG83918.1,CCG83918.1,CCG83918.1,CCG83918.1
XP_007873248.1,CCG85173.1,CCG85173.1,CCG85173.1,CCG85173.1
XP_007873519.1,CCG81849.1,CCG81849.1,CCG81849.1,CCG81849.1
XP_007874156.1,CCG84059.1,CCG84059.1,CCG84059.1,CCG84059.1
XP_007874515.1,CCG84928.1,CCG84928.1,CCG84928.1,CCG84928.1
XP_007874528.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_007875319.2,CCG80909.1,CCG80909.1,CCG80909.1,CCG80909.1
XP_007875484.1,CCG80806.1,CCG80806.1,CCG80806.1,CCG80806.1
XP_007875549.1,CCG84384.1,CCG84384.1,CCG84384.1,CCG84384.1
XP_007875594.1,CCG82418.1,CCG82418.1,CCG82418.1,CCG82418.1
XP_007873759.1,CCG82174.1,CCG82174.1,CCG84383.1,CCG82174.1
XP_007874457.1,CCG80852.1,CCG80852.1,CCG80852.1,CCG80852.1
XP_007875124.1,CCG82354.1,CCG82354.1,CCG82354.1,CCG82354.1
XP_007875385.1,CCG83565.1,CCG83565.1,CCG83565.1,CCG83565.1
XP_007872660.1,CCG81591.1,CCG81591.1,CCG81591.1,CCG81591.1
XP_007872892.1,CCG82064.1,CCG82064.1,CCG82064.1,CCG82064.1
XP_007873787.1,CCG82736.1,CCG82736.1,CCG82736.1,CCG82736.1
XP_007873831.1,CCG82004.1,CCG82004.1,CCG82004.1,CCG82004.1
XP_007873936.1,CCG81170.1,CCG81170.1,CCG81170.1,CCG81170.1
XP_007874659.1,CCG85185.1,CCG85185.1,CCG85185.1,CCG85185.1
XP_007875182.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_007875202.1,CCG82174.1,CCG82174.1,CCG82174.1,CCG82174.1
XP_007872666.1,CCG83167.1,CCG83167.1,CCG83167.1,CCG83167.1
XP_007874778.1,CCG85060.1,CCG85060.1,CCG85060.1,CCG85060.1
XP_007874923.1,CCG84475.1,CCG84475.1,CCG84475.1,CCG84475.1
XP_007875570.1,CCG84595.1,CCG84595.1,CCG84595.1,CCG84595.1
XP_007871881.2,CCG81731.1,CCG81731.1,CCG81731.1,CCG81731.1
XP_007872339.1,CCG81128.1,CCG81128.1,CCG81128.1,CCG81128.1
XP_007872452.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_007872537.1,CCG82947.1,CCG82947.1,CCG82947.1,CCG82947.1
XP_007873903.1,CCG84883.1,CCG84883.1,CCG84883.1,CCG84883.1
XP_007874012.1,CCG82252.1,CCG82252.1,CCG82252.1,CCG82252.1
XP_007874998.1,CCG82865.1,CCG82865.1,CCG82865.1,CCG82865.1
XP_007875181.1,CCG81885.1,CCG81885.1,CCG81885.1,CCG81885.1
XP_007875391.1,CCG82302.1,CCG82302.1,CCG82302.1,CCG82302.1
